x,y,label,source
-5.13862590225211,-1.28264766529376,klittenband,cht
0.298741675937635,1.66886699335898,politiek,cht
0.622980990420189,-1.32854501075564,illustrators,cht
-5.10408423139183,-1.3638614092106,naden,cht
-1.85855882226265,-1.79483005550195,badkamers,cht
-0.845825399459289,-3.91807152614157,wieren,cht
-1.72122420377497,-3.88549922616059,schippersinternaten,cht
0.370215719017834,-1.4534670207785,textielkunstenaars,cht
0.0412113386952336,-2.25150162775949,katoenspinnerijen,cht
1.05481878856276,0.183983917528346,hoofdofficieren,cht
-1.68788879832894,-3.22003304504679,wierschuren,cht
-4.92266222678006,-0.146488729271009,spouwmuren,cht
-3.0057006772587,-1.61783801362697,ventilators,cht
-0.988166583743706,1.64268957432836,schilderkunst,cht
-0.732931821200145,-2.98405389028729,edelherten,cht
-3.78924332876149,-2.39543724198476,spitsen,cht
-0.956154481750099,-2.33626542095622,landgoederen,cht
-2.15691881590336,-4.06346091181549,motorvrachtschepen,cht
-1.41619485296237,0.646833851466173,payment,cht
-2.08690192384477,-0.558506437705804,ducatons,cht
-0.784900168513785,-3.06044408860889,ruiven,cht
-2.26884630967175,-1.96059986273542,biema,cht
-0.210841424271508,-0.408147037839721,trappistenkloosters,cht
-4.61264318045864,1.62747522514195,oliën,cht
-2.01077555897681,-4.10086547224684,chartervaart,cht
-1.03426931443236,1.90792691704199,milieurecht,cht
-1.24093294753834,-0.567246940201812,natuurverschijnsel,cht
-4.5064610548222,-1.53569191789138,polsbeschermers,cht
-1.69529014170715,-2.09991851578933,waterfietsen,cht
-0.404176209793708,-2.07381828367562,paardenfokkerijen,cht
-3.22922748119244,-1.4606379448978,petroleumlampen,cht
1.5948012160052,2.23798762923271,caligae,cht
-1.05841882233485,0.0277307388992754,nieuwsbladen,cht
-1.40837288877585,-3.12534640732213,dijkrecht,cht
-0.182703371858373,2.07492331329953,Functionalisme,cht
-4.02356925280043,-1.2634078717173,rolmaten,cht
-0.81077785004088,-2.9983326123813,sneeuwhazen,cht
-0.538885791074666,-3.43044873975579,amfibieën,cht
-2.76744914268293,-0.815716107332765,aerofonen,cht
-1.11190673093914,0.682204093752227,kabeltelevisie,cht
-2.81530846505433,-2.60493016432468,kolenbakken,cht
-3.513894944398,-1.97130331289356,portiersloten,cht
-2.40760496614317,-3.91743615191692,peddels,cht
-1.0613909078996,1.04616790875897,conventies,cht
-3.13820828161241,-3.02257797218202,quads,cht
-1.73721424967303,0.261941362789804,stencilen,cht
7.69144064326422,-3.14097158876267,Fries,cht
-2.46511387528017,0.571566659521682,fotoafdrukken,cht
-4.45859826428163,-0.829484702965788,tenen,cht
-3.68207689447138,-1.38061626826748,lampvoeten,cht
-4.37225946896969,-2.16828415181603,muurplaten,cht
-1.92401543162327,1.694317927992,getoond,cht
-4.90321057349071,-1.80832510635926,paneelgordijnen,cht
-5.33504888798951,0.704453944802248,opaalglas,cht
-2.38727934070635,1.62481441076703,verzetten,cht
-1.59706035709656,-0.766875636775949,schaaksport,cht
-3.36558729518173,1.36603206106952,afweermiddel,cht
-0.976379109098102,-2.38671504220083,landschapsparken,cht
-0.808132093257463,-3.85366049860184,baleinwalvissen,cht
-3.23700813331522,1.27760568152586,chroma,cht
-2.70119624492607,-0.921993060157479,tremulanten,cht
-1.60213638539754,-2.28330772765296,droogschuren,cht
-2.53467776860718,0.25564997214693,streekgerechten,cht
-3.68369402221839,-2.27131742495856,spatlappen,cht
-0.470712033557253,0.514659510734554,gift,cht
-4.0626651142575,-1.50751716812616,borstroeden,cht
-1.84571808292702,-2.44405179096347,legerplaatsen,cht
-0.706125290991421,-0.165231228027833,bibliotheken,cht
-4.14830476321031,0.456436661648808,drank,cht
-2.55955751142793,-2.63336680989739,kolenbunkers,cht
-2.65215248245026,0.718291768002387,zwart-wit,cht
6.65278705711532,-1.06086535894242,voorhout,cht
-0.804793875312477,-1.53584187909426,ruiters,cht
3.32819846985374,2.77028522498972,Eskimo,cht
-3.10925353368401,-1.57566192844002,gasbranders,cht
-1.96662003627515,-1.29305314075651,grafperken,cht
-0.986606602935856,-1.94407557526291,woonwijken,cht
-5.02821713095001,1.82409318862558,kalkwater,cht
-0.876150689410959,0.629699031729034,bezoekersaantallen,cht
-1.08955510174403,1.04215194366669,hoofdstuk,cht
-3.72305616434917,-1.51013316336977,schouwmantels,cht
-1.12542818302932,-2.36639908687004,graanzolders,cht
-5.24063717059955,-0.0460494918663939,steigerhout,cht
-1.28581361170454,-4.03003235210678,sportvissers,cht
-0.810393029438356,-3.17732659526384,vinken,cht
-1.29360611123603,-3.26567068433983,poelen,cht
-5.42541012888936,-1.2049809789996,hoofddeksels,cht
-0.107217850395488,1.2006825123382,volksgezondheid,cht
-2.43508995198526,-2.73876180359112,smalspoorlijnen,cht
-3.47708159260829,1.66063343065732,atmosfeer,cht
-1.15485698919354,-2.39065946986106,groenstructuur,cht
-2.13569102884886,-0.873243753764916,vlaggen,cht
-0.814475661986133,-3.94368461976331,steuren,cht
-2.15583827684178,1.35141377546855,binnenvallen,cht
-0.795202890188763,-3.91434941847098,zee-egels,cht
-2.13112774477162,1.95233609591901,keur,cht
-3.68863295043809,-1.24236448398568,spinnewielen,cht
-4.17449836394891,0.388233634309939,champignons,cht
-1.91829152170807,-0.2996272324318,kwartetspellen,cht
-3.1909915505515,1.42912413521503,luchten,cht
-0.641231972779998,2.24595645538066,architectuur,cht
-0.817611029549266,-3.1980542195663,patrijzen,cht
-2.20056453079807,0.151680542120857,illuminaties,cht
-4.29713320691113,-2.9632617678976,kruisribgewelven,cht
-4.94369919134649,-0.205870409582958,spouwankers,cht
-0.986284804170199,-2.21689100746213,woonerven,cht
-5.11759755133412,0.139130824716873,voegwerk,cht
-0.711502736396342,-2.80811872600258,jachtgebieden,cht
-4.29097983627596,-2.46143417094675,rozetankers,cht
-0.336806845691478,-0.983517318821445,effectenbeurzen,cht
-3.34741109545082,-1.80247324179871,hellebaarden,cht
-2.30883448358062,1.66219964251349,opvoeren,cht
-2.34595179070181,0.303357081898387,kleurtekeningen,cht
-0.304526922050891,-2.45183711140388,mijnzetels,cht
-5.45566276577623,-1.21461777568023,bontmutsen,cht
-1.07139747131942,-3.01924666934697,schraalland,cht
-2.80258273566568,1.29729855323809,infraroodfotografie,cht
4.20224201126085,1.84781463239678,faubourgs,cht
-3.67722964401851,-0.495682383416949,tandenstokers,cht
-1.31876640899443,-1.51093749274534,collegezalen,cht
-3.96607504040778,-1.56967367608088,leibedekking,cht
-0.791860183459597,2.31984411104558,entomologie,cht
-0.630305685532051,-3.26441528544441,exoten,cht
-4.91676976453499,0.5132158066492,vlas,cht
-0.360839610448415,-2.34168072198072,boterhandel,cht
-5.32397163512601,-0.880994849314311,caoutchouc,cht
-1.0373187016629,-0.926313408289249,speelmannen,cht
-3.18212198024833,-1.55432335716709,steenblokken,cht
-1.70858105483595,-4.31317838728811,zeevaarders,cht
-0.899749985892869,0.0675651187968446,directives,cht
-2.77279090657212,-3.30223473534423,belegeringsgeschut,cht
-3.57341802743578,-1.0661383482515,ijskasten,cht
-2.1723281703992,0.371437747337762,schetsboeken,cht
-3.70443398197645,-2.32431496673034,treeplanken,cht
-3.96362691095922,-2.53920420098505,pseudotransepten,cht
-2.14618613413474,-0.559660131772494,raambiljetten,cht
-1.52972108762033,-0.131142028902196,manuscriptkaarten,cht
-5.07520432945294,0.487707607735571,cementpleister,cht
-1.72775344531686,-3.06672333836395,grondduikers,cht
-0.0364982260874759,-0.75232000022286,drosten,cht
-1.43715163386912,-3.55600474117027,eb,cht
-2.95703699932833,-1.45129870257551,uitbrekers,cht
-3.75001667151476,0.293162616682223,papier-maché,cht
-2.17937955666977,-3.89110916026499,pijpenleggers,cht
-4.5941530968332,0.832975145692693,cacao,cht
-3.71095625574423,-2.47466087115249,lieren,cht
-3.6707607910176,1.36459038561191,reinigen,cht
0.112696392516988,1.27704771657028,woningnood,cht
-2.46923867115052,-2.87149854829428,landingsbanen,cht
-5.6522410456223,1.8925113987503,nikkel,cht
-0.414406414851252,-0.239196397995524,viden,cht
-0.424524188428468,2.42328970917781,etnografie,cht
-4.55265013613244,-1.21591470937976,looplijn,cht
-3.00368576366978,-1.27420841565255,drukfilters,cht
-3.3436545617217,1.40232802434981,vuur,cht
-1.44973937696287,1.24482304952662,indeling,cht
-4.46872100903768,1.72165084349268,benzine,cht
-4.48123107322318,-2.66672508578562,zijlichten,cht
-0.936377476794708,-3.66549959568738,fytoplankton,cht
-0.845066159549311,-3.92031292126072,zeepalingen,cht
-1.51480297016534,-2.86577297128037,grondwater,cht
-0.981935679192429,-0.0325318238965978,archiefbestanddelen,cht
-2.14738393112284,-0.864314467244459,wimpels,cht
-0.764965805418601,-3.95876993592693,maanvissen,cht
-5.77386862849203,1.09123781700921,zandsteen,cht
-1.13846198760438,-2.73919961668491,bossage,cht
-1.87746428010033,-1.40381876766686,graftomben,cht
-2.5036583084384,1.43634543067595,vliegen,cht
-2.02090750646783,-4.20245795938018,walvisschepen,cht
-5.79603552107251,1.16107670832491,porfier,cht
-4.7354709352565,1.03969924780268,haarvezels,cht
-3.03444197221086,-3.48062744590817,ultralights,cht
0.6238146702244,-1.54149433989252,restauratoren,cht
-4.88231744848767,-0.0614319479929457,wandisolatie,cht
0.697434781854581,0.0143745491400224,vakbewegingen,cht
-2.27125664676138,0.0983705756422003,beelden,cht
-3.72551724071213,1.09322800306112,vergeling,cht
-1.07616281362318,-0.228722923020206,omgevingsvergunning,cht
-3.02651454159466,-3.60415379190612,blusvliegtuigen,cht
-4.56698733619017,-3.00347282267015,topgevels,cht
0.692145835470457,1.5608791636009,slavenhandel,cht
-5.31180031578683,0.166441917131936,meranti,cht
-1.19825244555896,1.13009315957319,logistiek,cht
-1.92416687209364,-4.02054431451059,haringbuizen,cht
-2.95928495198254,-2.38231589120401,ophaalmachines,cht
-1.28375347292438,-3.081280015364,stroomruggen,cht
-3.48605704396966,-1.57063250556121,teerlingen,cht
0.162755616493209,-0.517634537974152,divisies,cht
1.0504743642654,1.10563859887264,Astroturf,cht
-4.55446753610563,0.476155515276378,handgevormd,cht
-5.54405294187534,1.93499750459467,biotiet,cht
-2.68840125892999,-1.51261256788806,psalmborden,cht
-5.49184907229746,1.54963777484887,silt,cht
-1.95646235192184,-1.06145173049725,predikantenborden,cht
-4.54813158910809,2.12195187246651,stikstofoxides,cht
-3.03294743267444,-0.119298904200137,rasters,cht
-4.32874779649776,0.630630516914248,room,cht
-0.242815294765295,2.48377188195879,Bauhaus,cht
-4.47124984045277,-0.316131596130183,troffelvloeren,cht
-1.36599636974508,-2.2358527409612,caravanparken,cht
-4.59299871631818,-2.62255378367455,daken,cht
-2.80597347972597,-2.82208078380907,tandradspoorwegen,cht
-1.80422844026419,-2.33173560584911,zaaibedden,cht
-3.55595961011078,-1.05322552850465,koelvitrines,cht
0.397015297635398,-1.81091113968859,zetters,cht
-4.27417492281544,-2.95148476080723,kruisgewelven,cht
-1.67593085389655,-0.529378489833484,dukaten,cht
-3.67376750553051,-2.18840561143467,koelribben,cht
-6.12049824986911,1.02922988325537,oranje,cht
-1.92445495362724,-3.88831686870864,zeeverzekering,cht
-3.32806671338458,0.380173772546051,beschilderen,cht
-4.22658099466744,-0.0875181830633119,intarsia,cht
-2.7723467942041,-2.94031450567772,stoptreinen,cht
0.628797970665119,4.73497423298433,Belgisch,cht
-2.10358634324714,-2.71554553208328,wapendepots,cht
-2.40849572052639,-0.095055953105984,geluidsbanden,cht
-5.04098479449452,0.910281880251193,staallegering,cht
-2.71797360713016,-1.95584841336595,zaksporen,cht
-5.10056685489209,2.29684182631043,arseen,cht
0.375379233891649,-2.02593590587559,houtsnijders,cht
-3.09517734347961,1.37336590134725,verbranden,cht
-3.44971349875893,-1.68195147966409,veiligheidssloten,cht
-4.57946743900636,-1.80925546094358,hangkasten,cht
-4.15663026137085,-2.59419052772326,rondboogvensters,cht
-2.46864790374839,-3.4157907359319,scheepsschroeven,cht
-0.571251512845381,-0.189822017928229,welstandszorg,cht
-1.56228031315104,-3.06141547281485,dijkbeheer,cht
-3.31646955752603,-2.37421517013272,zijkamers,cht
-0.0176414296898675,-1.426895742944,busondernemingen,cht
-3.38656770713299,0.725146415968394,perforeren,cht
0.770272962357808,-0.91823753349508,bezitters,cht
-2.70438300929369,1.37341899767716,roeien,cht
-3.15015096246719,-3.43735681404575,landmijnen,cht
-4.23905364694629,-2.3453028042086,gootklossen,cht
-0.456110077423883,-2.57142773518099,zouthandel,cht
-1.76253128979186,-2.09904361281804,cellencomplexen,cht
-2.68031292326725,-2.07615788018019,antennes,cht
-4.28893820421187,0.44937531138179,aalbessen,cht
-5.80643025162124,-0.570340857907324,ribfluweel,cht
0.53357626315097,-0.342227668281439,samenstellers,cht
-0.30166886300455,-0.951661778338248,opleidingscentra,cht
-0.756635334923812,-4.00365917489955,koraal,cht
-0.590309599694901,-3.32910727344014,muizen,cht
-1.2172287458651,2.47033085304635,topografie,cht
-4.77039392027171,0.462320925099309,millimeterpapier,cht
-1.75120767817642,-0.0984876637172033,etnografica,cht
-0.159509289507845,-2.32645948027758,blekerijen,cht
-2.12018726949112,-4.17334497245021,containerschepen,cht
-1.2260024197101,-1.9775311524017,sportparken,cht
-2.28877516347183,-0.360014068142632,kunstwerken,cht
-0.703662173944717,-1.15908173720185,synagogen,cht
-1.80664018904936,-2.05416663014602,benzinestations,cht
-0.540194581961099,-3.24174771043864,lynxen,cht
-0.430641247299471,-2.97701947394491,dolfinaria,cht
-1.5169908139129,0.400012444074896,referentieobjecten,cht
-4.3122311543712,-1.53555315694138,kantoorkasten,cht
-3.820288174465,-1.49891124034458,kettingzaag,cht
-1.91325647491046,-3.70283869396788,botenverhuur,cht
-4.68233127611116,1.19355713170509,boenwas,cht
0.580886756101691,-1.31618463516169,conservators,cht
-1.81166642661136,-1.15692063133897,speeltafels,cht
-1.97612526385596,-2.36880664588138,legeringsgebouwen,cht
-1.65546112371416,1.23045302860975,bouwkwaliteit,cht
-3.19666267464952,2.02047591325156,röntgenanalyse,cht
-1.3271505019787,-1.12408714278719,bastides,cht
-4.42042978314432,0.750790899375778,melk,cht
-1.22110242958714,-2.98934265512878,vaaggronden,cht
-1.89495952591865,-1.88263208261372,voorhoven,cht
-2.88452700892735,-0.534851299155852,transistors,cht
-0.485100988544573,0.825183742815402,cultuurtoerisme,cht
-0.533606983062686,-0.249215881202925,universiteitsbibliotheken,cht
-2.3232611609027,-4.35025442055669,torpedoboten,cht
-1.27976834729466,-3.08015628942864,oeverwallen,cht
-0.521459760644124,0.0623573466164786,oratoria,cht
-3.69944626840032,-2.31343550248975,driepuntsgordels,cht
0.955271868589305,-0.870991309779426,mentors,cht
-0.353160641786768,2.18764913032198,Brutalisme,cht
-0.452020976365414,-1.48152908913266,parfumerieën,cht
0.423742302729137,-0.275018405689873,evangelisten,cht
-0.238017155656631,2.46891092557894,Renaissance,cht
-2.4779903559851,0.367679953888154,polygoon,cht
-0.841836059209509,0.849260471595142,museumpresentatie,cht
-1.72158363666156,-0.168066392584092,houders,cht
-2.71911213139938,-0.304575654555409,polychromeren,cht
-1.74224626330767,-0.497085150157614,kappersbenodigdheden,cht
-3.81228211298745,-1.7814436454817,visblazen,cht
-0.736325630717866,-2.7500149646737,natuurreservaten,cht
-3.93154063720811,-0.122437543298988,puddingvormen,cht
-3.89468905979713,-1.45695556543585,afschuiningen,cht
-1.03669743168826,-2.68973361548504,streekeigen,cht
-2.0291109875815,-4.0555100663744,opnemingsvaartuigen,cht
-1.5289851754642,1.38515194610729,centen,cht
-5.04105243167912,0.562106108992857,loodglazuur,cht
-1.26671229103892,-1.78448219572175,sportfondsenbaden,cht
-2.06478604336965,1.0983714881086,fotografie,cht
-4.27777898478049,-2.72534245456287,hekpijlers,cht
-4.17574390124863,1.18668038314011,verwering,cht
-4.71594026344361,0.912518374898843,kokos,cht
-4.46719727513668,-2.62009811053321,hijsluiken,cht
-2.90768610795273,-3.5156382895858,sleepvliegtuigen,cht
-2.63414927316683,-3.37371145268099,zeezwaarden,cht
-3.34935031251252,-2.24171648037367,chevrons,cht
-1.42954747322156,-2.87513643168544,glacialen,cht
-4.24362303853062,0.318306760179582,kraakporselein,cht
-1.3416848145784,-3.44823776210351,riviermondingen,cht
-0.431556184529508,-2.5918052729155,ringovens,cht
-2.87147901264494,-1.06893650648515,gps-apparatuur,cht
-0.868721493730502,-3.94429414559317,grondels,cht
-3.42804758322359,-1.50762349247383,tuingereedschap,cht
-1.95531771970167,-4.2431623620029,zeeslagen,cht
-3.13472645459993,-2.06329433345611,krachtwerktuigen,cht
-5.75655149582886,-1.2803549260593,kleden,cht
-2.58922257448586,-3.17066863487862,handkarren,cht
-1.52331152512723,-2.72733373642383,ijskelders,cht
-2.47058418847968,-0.298889637050755,ivoorkunst,cht
0.335901773621946,-0.0243096437880742,gezellen,cht
-1.12861271954645,-2.59492349830724,schaduwbomen,cht
-5.99274595751387,1.56911346249194,onyx,cht
-3.70261260456701,-2.19357965575788,basteien,cht
0.712269723090161,3.48445819310698,oecumenisch,cht
-4.45591382062963,-2.48284331573036,roldeuren,cht
-3.64129370491039,3.00045323502692,spoelvormig,cht
-0.690678441631371,-1.33443794013568,rommelmarkten,cht
-2.50530114837426,1.89192837218272,teren,cht
-4.4801336643478,0.0159313834238671,pijpaarde,cht
-2.01119989767076,-4.19136192078356,zeevaart,cht
-2.52096797624626,0.0199197220768959,passe-partouts,cht
-1.86845071185024,-2.30349746894293,autosnelwegen,cht
-3.39669941228991,-2.21407376639033,hoofdremcilinders,cht
-2.56640045056232,0.323636253743813,gravures,cht
-3.71137626399613,1.95084038346834,toxiciteit,cht
-4.24424601201275,-2.55737672265692,kloosterkozijnen,cht
-3.45593938350253,-1.39878838684819,knabbelscharen,cht
-4.57438674705079,-2.3132828727002,lekdorpels,cht
-0.0628051169543539,-0.648704129213703,montessorischolen,cht
-2.95308416132683,-2.63002417765206,hefbruggen,cht
-4.21895102526463,-1.9173756661572,gevelonderdelen,cht
0.00777206958369369,-2.19293123988813,linnenweverijen,cht
-4.51681246729025,-2.33877361727724,bakgoten,cht
-2.24479666571618,-3.27058714700653,schipbruggen,cht
-0.815172184055425,1.76222525566758,vurigheid,cht
-4.06944093620077,-0.608592144578816,maatbekers,cht
-5.95536994772966,-0.631765443149591,flanel,cht
-1.87551637963918,-4.12675004773823,schuit,cht
-5.57184465096101,1.10612717162069,basaltlava,cht
-2.78603341124377,-0.268372666828122,merktekens,cht
-0.919094947993401,-0.120312737185763,missalen,cht
-2.59066340044304,0.770345257919161,drukkunst,cht
-4.01830908010568,1.31623487161952,gemeng,cht
-5.04305492464145,-0.834812822620286,naainaalden,cht
0.695967896640666,-0.302572574313784,staatssecretarissen,cht
-1.07240738744608,-2.77559078145326,meidoornhagen,cht
-3.41971009534619,-0.491316475009658,apothekerspotten,cht
-5.02796529922963,0.262079561132785,zijdepapier,cht
-2.16456973387376,-1.12230958291036,priestergraven,cht
-4.81703071344159,-1.2210307336784,sokophouders,cht
-2.97147110644217,-2.68713375025461,walkranen,cht
-3.00040374662198,-0.738561388409182,fotolijsten,cht
-3.20957807108787,-2.81252201302681,trialmotoren,cht
-3.75384870927472,-2.33116174011481,ladders,cht
-1.29500134921132,0.631942613381954,indicatoren,cht
-3.52251419932595,-2.56740037799241,zweefzadels,cht
0.118994940392297,1.11718980404516,wereldoorlogen,cht
-5.69406140649099,1.52365723265202,lood,cht
-2.25779358794079,-2.35905615636873,spoorwegovergangen,cht
-1.39969495875115,-3.41509796380619,zandplaten,cht
-4.79838959803343,0.0596069189815938,raamisolatie,cht
-4.48204057661104,-2.6898392053738,snijramen,cht
-1.793295295239,-0.153752097822713,reclamekaarten,cht
-3.29258360671261,-1.77744738189534,steenrondsels,cht
-0.936387365400736,-2.55405245404439,cultuurlandschappen,cht
-1.84718587486076,-2.52010676770318,kantonneren,cht
-1.83804752518826,-3.31922526961856,dieptelijnen,cht
-3.60901738749393,-2.39585648273826,kruipalen,cht
-2.5065123170562,0.301538317939584,houtskooltekeningen,cht
-3.38575250814047,-0.272721318327484,perforators,cht
-1.04053907206182,-2.28362481258208,theetuinen,cht
-3.22775405734254,-3.10600998781793,sportwagens,cht
-2.07584731683443,-1.90529979391525,telefooncellen,cht
-4.51059869711814,0.930545180277376,kruiden,cht
-3.75367606401004,-0.684888740878796,waterkruiken,cht
0.345253026526908,1.32174347837043,prostitutie,cht
-4.37273021371439,0.702470230236249,kwark,cht
-3.09521127821247,-1.56725514580277,neonlampen,cht
-2.31739545280245,0.0688278906347747,vouwbladen,cht
-4.09477324458378,1.12128296189258,gasdruk,cht
-2.36275209691005,1.61540951308426,regenereren,cht
-2.95070127240764,-1.88896691593806,voertuigbrand,cht
-1.09723865391449,-2.5374617321753,vissershuizen,cht
-0.177114776279432,-2.65477397615103,fruitteelt,cht
-1.76707775765169,-2.39593086498215,luchthavens,cht
-2.21238344983694,-2.52081046766955,goederenspoorlijnen,cht
-3.60236106618925,-2.20710959461816,bougies,cht
-0.575397987511411,-2.29971942942907,knolgewassen,cht
-0.868850731846316,-2.77907074232076,perceel,cht
-3.5711097724844,-2.3703157015423,radiaalbanden,cht
-6.03092328754379,0.174731037557416,mahoniehout,cht
-3.28387365356943,-0.619626418829739,ontbijttafels,cht
-3.10143333763192,-1.10316573883236,stoters,cht
-5.17375342996347,0.370163182882045,vinyl,cht
